stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
606,NW 27 AV@NW 199 ST,,25.956079,-80.246188,,
607,NW 27 AV@NW 151 ST,,25.91138,-80.244283,,
608,NW 27 AV@NW 135 ST,,25.896591,-80.243706,,
609,NW 27 AV@NW 135 ST,,25.896614,-80.243432,,
610,NW 27 AV@NW 151 ST,,25.912121,-80.244035,,
611,NW 27 AV@NW 199 ST,,25.956404,-80.245864,,
612,CRANDON BD@CAPE FLA STATE PK,,25.683721,-80.158603,,
613,HARBOR DR@W MASHTA DR,,25.685641,-80.170582,,
619,RICKENBACKER CY@SEAQUARIUM PKG LOT,,25.73464,-80.165084,,
622,ALTON RD@39 ST,,25.811901,-80.135885,,
623,MT SINAI HOSPITAL@MAIN DOOR,,25.813377,-80.139381,,
624,WASHINGTON AV@LINCOLN RD,,25.790036,-80.131984,,
625,ALTON RD@6 ST,,25.775832,-80.140924,,
626,BISCAYNE BD@NE 5 ST,,25.778778,-80.188817,,
627,ALTON RD@5 ST,,25.775291,-80.140544,,
628,WASHINGTON AV@LINCOLN RD,,25.791289,-80.131723,,
632,SW 104 ST@HAMMOCKS BD,,25.669819,-80.442339,,
633,SW 88 ST@SW 89 CT,,25.687744,-80.33836,,
634,SW 88 ST@SW 89 CT,,25.687992,-80.33885,,
635,SW 104 ST@# 15205,,25.67013,-80.441785,,
639,NE 163 ST@COLLINS AV,PARKING LOT,25.93074,-80.123225,,
640,NE 163 ST@BISCAYNE BD,PARKING LOT & RAMP,25.926223,-80.15275,,
641,NE 164 ST@NE 15 AV,RAMP,25.926704,-80.169389,,
642,NW 168 ST@NW 1 AV,RAMP,25.928929,-80.203123,,
644,OPA LOCKA BD@NW 7 AV,,25.899777,-80.211855,,
649,NW 22 AV@OPA LOCKA BD,,25.898516,-80.235407,,
651,NW 135 ST@NW 7 AV,,25.898184,-80.211915,,
653,NW 168 ST@NW 1 AV,,25.928849,-80.203148,,
654,NE 164 ST@NE 15 AV,,25.92656,-80.169581,,
655,NE 163 ST@BISCAYNE BD,,25.925856,-80.152922,,
660,NW 17 AV@NW 134 ST,,25.897053,-80.22741,,
661,NW 125 ST@NW 7 AV,,25.889115,-80.211458,,
662,COLLINS AV@# 9700 (BAL HARBOUR),,25.888006,-80.123886,,
663,ABBOTT AV@69 ST,,25.854743,-80.12234,,
666,COLLINS AV@41 ST,,25.812969,-80.122982,,
667,COLLINS AV@69 ST,,25.854134,-80.120339,,
669,NW 125 ST@NW 7 AV,,25.889207,-80.211467,,
670,OPA LOCKA BD@NW 17 AV,,25.899184,-80.227914,,
672,NE 191 ST@#  1101 (CIRCLE),,25.951117,-80.179871,,
673,COLLINS AV@163 ST,,25.929178,-80.122427,,
674,ALTON RD@2 ST,,25.770612,-80.138366,,
677,COLLINS AV@96 ST,,25.886963,-80.122624,,
678,COLLINS AV@SUNNY ISLES BD,,25.930455,-80.121857,,
680,NE 185 ST@NE 18 AV,,25.94607,-80.165659,,
682,41 ST@INDIAN CREEK DR,NW 21ST ST & RAMP,25.813254,-80.123749,,
685,41 ST@ALTON RD,,25.813169,-80.135614,,
687,41 ST@ALTON RD,,25.813045,-80.135326,,
688,41 ST@COLLINS AV,,25.813065,-80.123131,,
692,N BAY RD@174 ST,PARKING LOT,25.937635,-80.126663,,
693,COLLINS AV@HAULOVER CLUB PARKIN,,25.908457,-80.12421,,
695,SHERIDAN AV@41 ST,,25.814371,-80.12762,,
696,NE 2 AV@NE 5 ST,,25.77918,-80.190512,,
697,SHERIDAN AV@40 ST,,25.813037,-80.127633,,
699,COLLINS AV@LIFEGUARD BLDG,,25.913637,-80.122498,,
700,N BAY RD@174 ST,,25.937593,-80.126531,,
705,NW 79 ST@NW 7 AV,,25.846948,-80.208569,,
706,NE 79 ST@BISCAYNE BD,,25.847765,-80.184185,,
708,Lincoln Rd & James Ave,,25.790696,-80.130704,,
709,Lincoln Rd & James Ave,,25.790696,-80.130704,,
712,NE 79 ST@BISCAYNE BD,,25.847941,-80.184132,,
713,NW 79 ST@NW 7 AV,,25.847142,-80.208851,,
714,NW 79 ST@NW 32 AV,,25.845909,-80.249716,,
716,47 CT@48 ST (OP HEART INST,,25.822561,-80.131369,,
718,41 ST@MERIDIAN AV,,25.813781,-80.133232,,
719,ALTON RD@LINCOLN RD,,25.79204,-80.141277,,
725,ALTON RD@2 ST,,25.770918,-80.138279,,
726,17 ST@LENOX AV,,25.792043,-80.140263,,
727,41 ST@MERIDIAN AV,,25.81395,-80.133315,,
733,ALTON RD@LINCOLN RD MALL,,25.790973,-80.141082,,
735,COLLINS AV@176 ST,,25.939453,-80.121603,,
736,COLLINS AV@GALAHAD-DADE BD,,25.955068,-80.120552,,
737,COLLINS AV@192 ST,,25.95456,-80.120118,,
738,HARDING AV@72 ST,,25.857388,-80.122462,,
742,BISCAYNE BD@NE 186 ST,,25.946904,-80.147337,,
743,BISCAYNE BD@NE 182 ST,,25.943288,-80.148043,,
746,WEST AV@20 ST,,25.794986,-80.142626,,
750,NW 53 ST@NW 79 AV,,25.82173,-80.326071,,
751,NW 36 ST@PALMETTO DR,,25.807767,-80.28102,,
754,NW 36 ST@PALMETTO DR,,25.807979,-80.281604,,
755,NW 36 ST@NW 87 AV,,25.809997,-80.336291,,
756,NW 53 ST@NW 79 AV,,25.821524,-80.326065,,
757,NW 21 ST@TRI RAIL STATION,,25.795437,-80.258334,,
769,Fort Lauderdale Tri-Rail Station,,26.1225,-80.171944,,
775,AIRPORT TRIRAIL STA@SE 14 ST,,25.811117,-80.258763,,
779,E 25 ST@E 11 AV,,25.845557,-80.259954,,
795,School Board Station,,25.789376,-80.193145,,
796,Omni Metromover Station,,25.789456,-80.187998,,
797,Bicentennial Park Station,,25.785918,-80.187934,,
798,NE 2 AV@NE 11 ST,,25.784866,-80.19079,,
799,Park West Station,,25.782476,-80.190643,,
800,Freedom Tower Station,,25.780544,-80.190567,,
801,Financial District Station,,25.760381,-80.192881,,
802,Brickell Metromover Station,,25.762664,-80.195261,,
803,Tenth Street Promenade Station,,25.764016,-80.19256,,
804,Eighth Street Station,,25.766888,-80.192121,,
805,Fifth Street Station,,25.769165,-80.192248,,
806,Riverwalk Station,,25.771051,-80.192558,,
807,Knight Center Station,,25.771865,-80.191377,,
808,Bayfront Park Station,,25.773099,-80.187323,,
809,First Street Station,,25.775726,-80.189849,,
810,College/Bayside Station,,25.777584,-80.189915,,
811,College North Station,,25.778926,-80.192085,,
812,NW 1 AV@NW 5 ST,,25.778815,-80.195341,,
813,Government Center Station,,25.775864,-80.196093,,
815,SE 4 ST@S MIAMI AV,,25.772024,-80.193508,,
816,Riverwalk Station,,25.771051,-80.192558,,
817,Fifth Street Station,,25.769165,-80.192248,,
818,Eighth Street Station,,25.766888,-80.192121,,
819,Tenth Street Promenade Station,,25.764016,-80.19256,,
820,Brickell Metromover Station,,25.762664,-80.195261,,
821,Financial District Station,,25.760381,-80.192881,,
822,Knight Center Station,,25.771865,-80.191377,,
823,Bayfront Park Station,,25.773099,-80.187323,,
824,SW 1 ST@S MIAMI AV,,25.775726,-80.189849,,
825,NE 2 AV@NE 4 ST,,25.777584,-80.189915,,
826,NE 2 AV@NE 7 ST,,25.780544,-80.190567,,
827,NE 2 AV@NE 8 ST,,25.782476,-80.190643,,
828,Eleventh Street Station,,25.784866,-80.19079,,
829,Bicentennial Park Station,,25.785918,-80.187934,,
831,School Board Station,,25.789376,-80.193145,,
832,BISCAYNE BD@E FLAGLER ST,,25.773099,-80.187323,,
833,Knight Center Station,,25.771865,-80.191377,,
834,Miami Avenue Station,,25.773391,-80.193582,,
837,Arena/State Plaza Station,,25.778815,-80.195341,,
838,College North Station,,25.778926,-80.192085,,
839,College/Bayside Station,,25.777584,-80.189915,,
840,NE 2 AV@NE 2 ST,,25.775726,-80.189849,,
841,Bayfront Park Station,,25.773099,-80.187323,,
879,SW 24 ST@SW 67 AV,,25.747901,-80.303954,,
888,SW 24 ST@SW 67 AV,,25.74809,-80.304457,,
891,NW 183 ST@NW 2 AV,,25.942641,-80.205812,,
892,NW 183 ST@NW 2 AV,,25.942412,-80.204638,,
952,W FLAGLER ST@NW 72 AV,,25.770243,-80.313117,,
961,W FLAGLER ST@SW 72 AV,,25.770067,-80.311746,,
999,NW 29 ST@N MIAMI AV,,25.803855,-80.195287,,
1000,S MIAMI AV@W FLAGLER ST,,25.773633,-80.193642,,
1001,NW 14 ST@NW 22 AV,,25.787117,-80.232513,,
1002,NW 37 AV@NW 7 ST,,25.779427,-80.255774,,
1003,SW 8 ST@SW 32 AV,,25.764837,-80.24713,,
1005,NW 37 AV@NW 7 ST,,25.779475,-80.25557,,
1006,NW 14 ST@NW 22 AV,,25.787021,-80.231955,,
1007,NW 29 ST@N MIAMI AV,,25.804064,-80.195527,,
1008,PALMETTO GENRL HOS@INSIDE PKG LOT,,25.885214,-80.324795,,
1009,W 16 AV@W 49 ST,,25.865791,-80.314939,,
1010,W 29 ST@W 16 AV,,25.847929,-80.313206,,
1012,W 29 St & 16 Ave,,25.84797,-80.314362,,
1013,W 16 AV@W 49 ST,,25.866955,-80.314767,,
1015,BRICKELL AV@SE 13 ST,,25.761173,-80.192184,,
1016,BRICKELL AV@SE 12 ST,,25.762056,-80.191647,,
1017,DADE BD@ALTON RD,,25.793038,-80.14173,,
1018,DADE BD@WEST AV,,25.792951,-80.142218,,
1022,SW 132 AV@SW 8 ST,,25.760018,-80.409915,,
1023,SW 137 AV@SW 88 ST,,25.685625,-80.416709,,
1024,SW 137 AV@SW 152 ST,,25.627359,-80.414679,,
1025,SW 137 AV@SW 184 ST,,25.598135,-80.41365,,
1026,SW 137 AV@SW 184 ST,,25.597048,-80.413456,,
1027,SW 137 AV@SW 152 ST,,25.625233,-80.414366,,
1028,SW 137 AV@SW 88 ST,,25.685878,-80.416457,,
1029,SW 132 AV@SW 6 ST (N/F),,25.762077,-80.409737,,
1030,HAMMOCKS TOWN CENTER@15201 SW 104 S,HAMMOCKS TOWN CENTER & 15201 SW 104 ST,25.671123,-80.441877,,
1031,SW 104 ST@SW 113 PL,,25.671922,-80.377743,,
1034,SW 104 ST@SW 113 PL,,25.672187,-80.377967,,
1036,NW 167 ST@NW 47 AV,,25.924839,-80.275967,,
1037,NW 42 AV@NW 157 ST,,25.917584,-80.268244,,
1042,NW 159 ST@NW 41 AV,,25.918807,-80.267369,,
1046,NW 25 ST@NW 96 AV,,25.79693,-80.351029,,
1047,NW 25 ST@NW 97 AV,,25.79677,-80.352358,,
1050,METROZOO@MAIN ENTRANCE,,25.611738,-80.396213,,
1052,CORAL REEF P-R LOT@SW 117 AV/152 ST,,25.628103,-80.381529,,
1057,SW 72 ST@OP # 10855,,25.700869,-80.369176,,
1058,SW 72 ST@# 10855,,25.701127,-80.369213,,
1062,SW 88 ST@SW 127 AV,,25.68569,-80.400203,,
1063,SW 88 ST@SW 127 AV,,25.686023,-80.401486,,
1070,DOLPHIN MALL@NW 112 AV,PRIVATE RD & CONNECTING RD,25.790234,-80.383144,,
1074,NE 183 ST@NE 2 AV,,25.942941,-80.197605,,
1076,ROYAL CARIBBEAN@TERMINAL J,SEAPORT & TERMINAL 12,25.775834,-80.177346,,
1077,N AMERICA WAY@PORT ADMIN BLDG,SEAPORT & MARITIME OFFICE,25.778244,-80.177574,,
1081,NW 67 AV@EAGLE NEST LN N,,25.914594,-80.308932,,
1083,BRICKELL MOVER@SW 1 AV/11 ST,,25.763335,-80.19532,,
1084,SE 8 ST@BRICKELL AV,,25.766143,-80.191036,,
1085,BRICKELL KEY@MANDARIN ORIENTAL,,25.765596,-80.184672,,
1098,COLLINS AV@ATLANTIC AV,,25.927981,-80.122104,,
1119,SE 13 ST@BRICKELL AV,,25.761743,-80.192473,,
1124,NW 67 AV@NEW BARN RD,,25.911678,-80.309394,,
1125,NE 2 AV@NE 183 ST,,25.943263,-80.196921,,
1127,NW 183 ST@NW 37 AV,,25.940277,-80.259895,,
1133,SW 27 AV@SW 8 ST,,25.764934,-80.238942,,
1136,SW 27 AV@SW 8 ST,,25.765573,-80.238729,,
1139,NW 27 AV@NW 103 ST,,25.868969,-80.242388,,
1142,NW 183 ST@NW 37 AV,,25.940461,-80.260688,,
1144,NW 2 AV@NW 62 ST,,25.832221,-80.20041,,
1145,WEST AV@15 TE,,25.787995,-80.142458,,
1159,THREE ISLAND BD@WALMART,,25.987516,-80.123481,,
1165,NW 5 ST@NW 4 AV,,25.778661,-80.201356,,
1171,SW 42 AV@W FLAGLER ST,,25.771382,-80.2635,,
1175,NE 36 ST@BISCAYNE BD,,25.810568,-80.18907,,
1184,SW 42 AV@W FLAGLER ST,,25.771322,-80.263788,,
1187,GRAND AV@SW 37 AV,,25.727716,-80.254056,,
1188,NW 72 AV@NW 25 ST,,25.796727,-80.313054,,
1192,BLUE LAGOON DR@# 5201,,25.782177,-80.280711,,
1194,NW 158 ST@NW 57 AV,,25.916933,-80.293696,,
1199,NW 105 CR@#9119,,25.868927,-80.349055,,
1205,NW 14 ST@NW 12 AV,,25.78755,-80.214038,,
1209,NE 163 ST@# 290 (COLONIAL BNK),,25.92965,-80.125021,,
1210,NW 12 AV@NW 14 ST,,25.788156,-80.214862,,
1213,NW 68 AV@NW 186 ST,,25.942024,-80.31342,,
1215,FIU UNIV CAMPUS@SW 107 AV-17 ST,,25.752642,-80.368785,,
1216,FIU Main Campus,,25.752642,-80.368785,,
1218,SW 26 ST@OP # 11995,,25.745455,-80.389709,,
1219,SW 26 ST@#11875,,25.746354,-80.38752,,
1223,Grand Ave & Mary St,,25.728245,-80.239421,,
1225,NE 2 AV@NE 63 TE,,25.834296,-80.192342,,
1226,NE 54 ST@NE 1 AV,,25.825238,-80.193988,,
1228,N MIAMI AV@NE 38 ST,,25.812004,-80.195292,,
1229,NE 54 ST@NE 1 AV,,25.825389,-80.191868,,
1230,NE 2 AV@NE 62 ST,,25.833034,-80.192146,,
1231,NE 5 AV@NE 81 ST,,25.848679,-80.186358,,
1241,NW 1 AV@NW 2 ST,,25.775545,-80.195546,,
1243,SW 7 ST@SW 24 AV,,25.766155,-80.236839,,
1245,SW 24 ST@SW 87 AV,,25.74751,-80.335184,,
1247,SW 24 ST@SW 87 AV (W/F),,25.747739,-80.336336,,
1250,PALMETTO STATION@NW 77 ST-79 PL,,25.843556,-80.323774,,
1252,NW 82 AV@NW 154 ST,,25.913723,-80.332924,,
1253,NW 82 AV@NW 154 ST,,25.913651,-80.333096,,
1255,NW 2 ST@OP # 11591,,25.769984,-80.383439,,
1256,SW 112 AV@W FLAGLER ST,,25.768011,-80.377045,,
1259,SW 112 AV@W FLAGLER ST,,25.768128,-80.3769,,
1264,SW 152 ST@SW 162 AV,,25.625004,-80.455306,,
1269,NW 62 AV@NW 5 ST,,25.775826,-80.296309,,
1271,SW 107 AV@SW 4 ST,,25.765343,-80.368626,,
1280,SW 82 Ave & 24 St,,25.749025,-80.327563,,
1281,SW 24 St & 88 Ave,,25.747711,-80.338154,,
1282,SW 24 St & 82 Ave,,25.747997,-80.327511,,
1283,SW 24 St & 82 Ave,,25.747781,-80.327731,,
1285,SW 152 AV@SW 42 ST,,25.726925,-80.439671,,
1288,SW 108 AV@OP # 30 G,,25.768115,-80.370909,,
1290,SW 157 AV@SW 88 ST,,25.685368,-80.445888,,
1295,NW 207 ST@NW 27 AV,,25.964531,-80.248168,,
1296,SW 8 ST@SW 32 AV,,25.764999,-80.247395,,
1297,NW 211 ST@NW 37 AV,,25.967736,-80.261953,,
1298,NE 4 CT@OP # 5582,,25.828055,-80.186968,,
1300,NW 87 AV@NW 186 ST,,25.943034,-80.342246,,
1302,SW 88 ST@SW 167 AV,,25.683717,-80.462431,,
1306,MALL OF AMERICAS@NW 79 AV,,25.77409,-80.323616,,
1307,NW 62 AV@NW 5 ST,,25.776135,-80.296397,,
1309,SW 1 AV@SW 1 ST,,25.773043,-80.195463,,
1312,NE 185 ST@NE 18 AV,,25.945895,-80.164238,,
1313,NE 19 AV@NE 183 ST,,25.943767,-80.162915,,
1314,NE 125 ST@NE 6 AV,,25.890142,-80.186716,,
1317,SW 152 ST@SW 137 AV,,25.626414,-80.414171,,
1318,SW 152 ST@SW 153 AV,,25.625368,-80.440264,,
1319,SW 152 ST@SW 153 AV,,25.625479,-80.440265,,
1320,SW 212 ST@# 8630(LE CLUB APT),,25.570334,-80.329479,,
1321,W FLAGLER ST@NW 22 AV,,25.772663,-80.230623,,
1322,NW 175 ST@NW 27 AV,,25.933749,-80.244561,,
1323,NW 175 ST@NW 27 AV,,25.933653,-80.244201,,
1324,NW 79 ST@NW 27 AV,,25.846179,-80.240955,,
1325,NW 79 ST@NW 27 AV,,25.845923,-80.24104,,
1326,NW 62 ST@NW 7 AV,,25.832359,-80.208976,,
1328,W FLAGLER ST@NW 37 AV,,25.771945,-80.255848,,
1329,COLLINS AV@HAULOVER CLUB HOUSE,,25.908968,-80.122864,,
1330,NW 32 AV@NW 79 ST,,25.845174,-80.249979,,
1332,SW 8 St & 132 Ave,,25.760957,-80.40983,,
1333,Flagler St & 17 Ave,,25.773095,-80.22286,,
1334,NW 211 St & 37 Ave,,25.967674,-80.262416,,
1335,NE 125 St & 6 Ave,,25.890263,-80.186489,,
1336,NW 12 AV@NW 16 ST,,25.790621,-80.215212,,
1337,NW 12 AV@NW 16 ST,,25.790955,-80.214868,,
1338,Cocoplum Plaza Circle,,25.705401,-80.260824,,
1339,HIALEAH DR@E 4 AV,,25.823061,-80.2725,,
1340,SW 1 ST@SW 1 AV,SW 1ST AVE & W FLAGLER ST,25.773455,-80.195646,,
1341,SW 8 St & 27 Ave,,25.765173,-80.238844,,
1342,NW 36 St & 87 Ave,,25.809895,-80.337389,,
1343,BISCAYNE BD@# 21280,,25.972496,-80.143095,,
1344,BISCAYNE BD@NE 211 ST,,25.970611,-80.143966,,
1345,BISCAYNE BD@NE 207 ST,,25.968065,-80.145145,,
1346,BISCAYNE BD@NE 206 ST,,25.967581,-80.14539,,
1347,BISCAYNE BD@NE 195 ST,,25.95719,-80.14707,,
1348,BISCAYNE BD@NE 191 ST,,25.952237,-80.146908,,
1349,BISCAYNE BD@# 19000,,25.95045,-80.146853,,
1350,BISCAYNE BD@NE 183 ST,,25.945729,-80.147688,,
1351,BISCAYNE BD@NE 180 ST,,25.942917,-80.148561,,
1352,BISCAYNE BD@NE 178 ST,,25.940055,-80.149465,,
1353,BISCAYNE BD@NE 178 ST(POINT EAST,,25.939637,-80.149175,,
1354,BISCAYNE BD@NE 180 ST,,25.941645,-80.148554,,
1355,BISCAYNE BD@NE 183 ST,,25.945736,-80.147253,,
1356,BISCAYNE BB@NE 186 ST,,25.946881,-80.146902,,
1357,BISCAYNE BD@NE 187 ST,,25.948973,-80.146536,,
1358,BISCAYNE BD@# 18999,,25.950605,-80.146486,,
1359,BISCAYNE BD@NE 191 ST,,25.952631,-80.146551,,
1360,BISCAYNE BLVD@NE 207 ST,,25.968042,-80.144786,,
1361,BISCAYNE BD@NE 211 ST,,25.971223,-80.143333,,
1362,BISCAYNE BD@NE 213 ST,,25.973556,-80.142346,,
1363,NE 29 PL@AVENTURA BLVD,,25.960068,-80.141831,,
1364,NE 29 PL@AVENTURA BD,,25.961789,-80.141784,,
1365,NE 29 PL@NE 203 ST,,25.963251,-80.142025,,
1366,NE 29 PL@AVENTURA BD,,25.961624,-80.141973,,
1367,NE 29 PL@AVENTURA BD,,25.960462,-80.142067,,
1369,W COUNTRY CLUB DR@AVENTURA MALL ENT,,25.956259,-80.13933,,
1370,E COUNTRY CLUB DR@THE YACHT CLUB,,25.958394,-80.130063,,
1371,E COUNTRY CLUB DR@NE 37 AV,,25.959968,-80.128826,,
1372,E COUNTRY CLUB DR@# 20191,,25.963909,-80.126369,,
1373,N COUNTRY CLUB DR@# 3675,,25.966121,-80.128631,,
1374,N COUNTRY CLUB DR@NE 34 AV,,25.966414,-80.13306,,
1375,N COUNTRY CLUB DR@# 3375 (BONAVISTA,N COUNTRY CLUB DR & # 3375 (BONAVISTA),25.966713,-80.13523,,
1376,W COUNTRY CLUB DR@# 20500 (BISCAYNE,W COUNTRY CLUB DR & # 20500 (BISCAYNE),25.966256,-80.138734,,
1377,W COUNTRY CLUB DR@20300 (VILLA DORA,W COUNTRY CLUB DR & 20300 (VILLA DORADA),25.964148,-80.139862,,
1378,W COUNTRY CLUB DR@# 19501,,25.955579,-80.13884,,
1379,W COUNTRY CLUB DR@OP AVENTURA MALL,W COUNTRY CLUB DR & AVENTURA MALL RD,25.95741,-80.139251,,
1380,W COUNTRY CLUB DR@TURNBERRY ISLE RE,W COUNTRY CLUB DR & TURNBERRY ISLE RESOR,25.959931,-80.139348,,
1381,NE 192 ST(LEHMAN CY)@# 3300(NE 191,NE 192 ST(LEHMAN CY) & # 3300(NE 191 ST),25.953757,-80.136289,,
1382,NE 192 ST(LEHMAN CY)@# 3350 (SERVIC,NE 192 ST(LEHMAN CY) & # 3350 (SERVICE RD),25.954549,-80.133266,,
1383,AVENTURA BD@#2740 (BANK),,25.959908,-80.145418,,
1384,AVENTURA BD@# 2900(FIRE STATION),,25.960876,-80.143117,,
1385,AVENTURA BD@NE 29 PL,,25.961319,-80.141399,,
1386,AVENTURA BD@199st,,25.961729,-80.140647,,
1387,AVENTURA BD@NE 29 PL,,25.96124,-80.142804,,
1388,AVENTURA BD@# 2845,,25.960564,-80.144469,,
1389,AVENTURA BD@BISCAYNE BD,,25.959995,-80.146523,,
1390,NE 203 ST@NE 29 CT,,25.963744,-80.143466,,
1403,S FEDERAL HY@SE 9 ST,,25.976965,-80.141852,,
1404,S FEDERAL HY@SE 7 ST,,25.979051,-80.141894,,
1405,S FEDERAL HY@SE 3 ST,,25.982331,-80.141999,,
1406,S FEDERAL HY@HALLANDALE BEACH BD,,25.984286,-80.142108,,
1407,S FEDERAL HY@HALLANDALE BEACH BD,,25.984953,-80.142579,,
1408,S FEDERAL HY@SE 3 ST,,25.982182,-80.142402,,
1409,S FEDERAL HY@SE 3 ST,,25.981353,-80.142396,,
1410,S FEDERAL HY@SE 7 ST,,25.978766,-80.142309,,
1411,S FEDERAL HY@SE 9 ST,,25.975225,-80.14236,,
1413,NW 215 ST@SW 58 AV,,25.972997,-80.201357,,
1414,NW 215 ST@SW 59 TE,,25.972877,-80.204831,,
1415,NW 215 ST@SW 62 AV,,25.972595,-80.210906,,
1416,NW 215 ST@NW 12 AV,,25.972403,-80.219381,,
1417,NW 215 ST@SW 68 LN,,25.972466,-80.225547,,
1418,NW 215 ST@1700 BLK,,25.972132,-80.23487,,
1419,NW 215 ST@NW 27 AV,,25.971917,-80.24388,,
1421,HALLANDALE BEACH BD@THREE ISLANDS B,HALLANDALE BEACH BD & THREE ISLANDS BD,25.98629,-80.126759,,
1422,HALLANDALE BEACH BD@LAYNE BD,,25.986165,-80.12987,,
1423,HALLANDALE BEACH BD@LAYNE BD,,25.986129,-80.130992,,
1424,HALLANDALE BEACH BD@#1515 (WINN-DIX,HALLANDALE BEACH BD & #1515 (WINN-DIXIE),25.986031,-80.133189,,
1425,HALLANDALE BEACH BD@NE 12 AV,,25.98593,-80.137112,,
1426,HALLANDALE BEACH BD@NE 10 AV,,25.985894,-80.139061,,
1427,HALLANDALE BEACH BD@S FEDERAL HY,,25.985465,-80.141926,,
1428,HALLANDALE BEACH BD@SE 8 AV,,25.985504,-80.139968,,
1429,HALLANDALE BEACH BD@SE 10 AV,,25.985546,-80.137939,,
1430,HALLANDALE BEACH BD@SE 14 AV,,25.985642,-80.133595,,
1431,HALLANDALE BEACH BD@SE 16 AV,,25.985718,-80.132044,,
1432,HALLANDALE BEACH BD@LAYNE BD,,25.985777,-80.130467,,
1433,HALLANDALE BEACH BD@DIPLOMAT PY,,25.985884,-80.127173,,
1435,COLLINS AV@# 9701,,25.889446,-80.123776,,
1436,COLLINS AV@# 10101,,25.89236,-80.123995,,
1437,COLLINS AV@# 10185,,25.894365,-80.124126,,
1438,COLLINS AV@# 10225,,25.896435,-80.124259,,
1439,COLLINS AV@HARBOUR WY E,,25.895075,-80.124471,,
1440,COLLINS AV@# 9930,,25.891993,-80.124282,,
1441,96 ST@ABBOTT AV,,25.887115,-80.124401,,
1442,96 ST@BAL BAY DR,,25.887027,-80.126575,,
1443,96 ST@BAY HARBOR TE,,25.886856,-80.131102,,
1444,96 ST@W BAY HARBOR DR,,25.886765,-80.13297,,
1445,96 ST@E BROADVIEW DR,,25.886663,-80.13499,,
1446,96 ST@BROADVIEW TE,,25.886554,-80.137509,,
1448,96 ST@E BROADVIEW DR,,25.886469,-80.135073,,
1449,96 ST@BAY HARBOR TE,,25.886588,-80.131399,,
1450,96 ST@E BAY HARBOR DR,,25.886683,-80.129489,,
1451,NE 6 AV@NE 121 ST,,25.886451,-80.186377,,
1452,NE 6 AV@NE 119 ST,,25.884529,-80.186299,,
1453,NE 6 AV@NE 117 ST,,25.882522,-80.186211,,
1454,NE 6 AV@NE 115 ST,,25.880642,-80.186121,,
1455,NE 6 AV@NE 113 ST,,25.879296,-80.185715,,
1456,NE 6 AV@NE 114 ST,,25.879779,-80.185803,,
1457,NE 6 AV@NE 115 ST,,25.881322,-80.185985,,
1458,NE 6 AV@NE 117 ST,,25.88277,-80.186054,,
1459,NE 6 AV@NE 119 ST,,25.884492,-80.186134,,
1460,SW 37 AV@FONSECA AV,,25.76855,-80.255421,,
1461,SW 37 AV@MONTILLA AV,,25.766445,-80.255325,,
1462,SW 37 AV@SW 8 ST,,25.764345,-80.255217,,
1463,SW 37 AV@SANTILLANE AV,,25.761796,-80.25513,,
1464,SW 37 AV@SIDONIA AV,,25.759736,-80.255046,,
1465,SW 37 AV@MENORES AV,,25.757944,-80.255013,,
1466,SW 37 AV@ALHAMBRA CR,,25.755079,-80.254869,,
1467,SW 37 AV@MINORCA AV,,25.753065,-80.254818,,
1468,SW 37 AV@GIRALDA AV,,25.751307,-80.25474,,
1469,SW 37 AV@SEVILLA AV,,25.746708,-80.254549,,
1470,SW 37 AV@MALAGA AV,,25.745161,-80.254499,,
1471,SW 37 AV@COCONUT GROVE DR,,25.743233,-80.25444,,
1473,MERRICK WY@ARAGON AV,,25.750508,-80.255245,,
1495,PONCE DE LEON BD@BLUE RD,,25.727459,-80.26205,,
1496,PONCE DE LEON BD@STANFORD DR,,25.717822,-80.273937,,
1497,PONCE DE LEON BD@DICKENSON DR,,25.713298,-80.279498,,
1498,PONCE DE LEON BD@S ALHAMBRA CR,,25.712322,-80.280722,,
1499,PONCE DE LEON BD@SAN AMARO DR,,25.710842,-80.28251,,
1502,PONCE DE LEON BD@SAN AMARO DR,,25.710784,-80.282244,,
1503,PONCE DE LEON BD@S ALHAMBRA CR,,25.712213,-80.280531,,
1505,PONCE DE LEON BD@MERRICK ST,,25.716136,-80.275699,,
1506,PONCE DE LEON BD@STANFORD DR,,25.717326,-80.274246,,
1526,SW 42 AV@MADEIRA AV,,25.755779,-80.263034,,
1527,SW 42 AV@NAVARRE AV,,25.754229,-80.262987,,
1528,SW 42 AV@GIRALDA AV,,25.751212,-80.262887,,
1529,SW 42 AV@ANDALUSIA AV,,25.748139,-80.262775,,
1530,SW 42 AV@ALMERIA AV,,25.74684,-80.262723,,
1531,SW 42 AV@SEVILLA AV,,25.745391,-80.26266,,
1532,SW 42 AV@MALAGA AV,,25.743756,-80.26259,,
1533,SW 42 AV@UNIVERSITY DR,,25.742255,-80.262528,,
1534,SW 42 AV@CAMILO AV,,25.740362,-80.262449,,
1535,SW 42 AV@ALEDO AV,,25.739269,-80.262402,,
1536,SW 42 AV@FLUVIA AV,,25.737325,-80.262316,,
1537,SW 42 AV@VELARDE AV,,25.735766,-80.262257,,
1538,SW 42 AV@SW 4O ST,,25.733992,-80.262172,,
